,MoleculeID,CERAPP_Ago_pred,CERAPP_Anta_pred,CERAPP_Bind_pred,CoMPARA_Ago_pred,CoMPARA_Anta_pred,CoMPARA_Bind_pred,CATMoS_VT_pred,CATMoS_NT_pred,CATMoS_EPA_pred,CATMoS_GHS_pred,CATMoS_LD50_pred,dtxsid,group_str,final_picks
7422,DTXSID7025554,0.0,0.0,0,0.0,0.0,0,0,0,2,3,251.0,DTXSID7025554,"('Carboxylic acids and derivatives', 4.0)",
7423,DTXSID4027367,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6274.0,DTXSID4027367,"('Hydrocarbons', 1.0)",
7424,DTXSID5060302,0.0,0.0,0,0.0,0.0,0,1,0,1,2,42.0,DTXSID5060302,"('Organohalogen compounds', 4.0)",
7425,DTXSID7024744,0.0,0.0,0,0.0,0.0,0,0,0,2,3,237.0,DTXSID7024744,"('Organohalogen compounds', 4.0)",
7426,DTXSID8024781,0.0,0.0,0,0.0,1.0,1,0,0,2,3,247.0,DTXSID8024781,"('Benzene and substituted derivatives', 3.0)",
7427,DTXSID7030698,0.0,0.0,0,0.0,0.0,0,0,1,4,5,9819.0,DTXSID7030698,"('Organooxygen compounds', 3.0)",
7428,DTXSID0047745,1.0,1.0,1,0.0,0.0,0,0,0,2,3,261.0,DTXSID0047745,"('Phenols', 4.0)",
7429,DTXSID50889140,0.0,0.0,0,0.0,0.0,0,0,0,3,4,807.0,DTXSID50889140,"('Fatty Acyls', 1.0)",
7430,DTXSID6021589,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5278.0,DTXSID6021589,"('Organooxygen compounds', 4.0)",
7431,DTXSID6068771,0.0,0.0,0,0.0,1.0,1,0,1,4,5,8741.0,DTXSID6068771,"('Anthracenes', 9.0)",
7432,DTXSID1044770,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2600.0,DTXSID1044770,"('Benzene and substituted derivatives', 8.0)",
7433,DTXSID3026645,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2893.0,DTXSID3026645,"('Prenol lipids', 2.0)",
7434,DTXSID4064137,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2497.0,DTXSID4064137,"('Organometallic compounds', 2.0)",
7435,DTXSID201014644,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8806.0,DTXSID201014644,"('Carboxylic acids and derivatives', 3.0)",
7436,DTXSID80864723,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2087.0,DTXSID80864723,"('Phenol ethers', 1.0)",
7437,DTXSID90870794,0.0,0.0,0,0.0,0.0,0,0,0,3,4,929.0,DTXSID90870794,"('Organooxygen compounds', 1.0)",
7438,DTXSID20862642,0.0,0.0,0,0.0,0.0,0,0,0,3,4,821.0,DTXSID20862642,"('Quinolines and derivatives', 4.0)",
7439,DTXSID2025133,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1348.0,DTXSID2025133,"('Benzene and substituted derivatives', 3.0)",
7440,DTXSID1020439,0.0,0.0,1,0.0,0.0,0,0,0,2,3,252.0,DTXSID1020439,"('Benzene and substituted derivatives', 10.0)",
7441,DTXSID7021653,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2757.0,DTXSID7021653,"('Organooxygen compounds', 4.0)",
7442,DTXSID9038717,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1752.0,DTXSID9038717,"('Hydrocarbons', 2.0)",
7443,DTXSID6041424,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6265.0,DTXSID6041424,"('Organooxygen compounds', 1.0)",
7444,DTXSID7059561,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2269.0,DTXSID7059561,"('Organohalogen compounds', 2.0)",
7445,DTXSID10884616,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6336.0,DTXSID10884616,"('Fatty Acyls', 5.0)",
7446,DTXSID5020023,0.0,0.0,0,0.0,0.0,0,1,0,1,2,40.0,DTXSID5020023,"('Organooxygen compounds', 4.0)",
7447,DTXSID30867325,0.0,0.0,0,1.0,0.0,1,0,1,4,5,11137.0,DTXSID30867325,"('Fatty Acyls', 3.0)",
7448,DTXSID0064545,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3417.0,DTXSID0064545,"('Carboxylic acids and derivatives', 5.0)",
7449,DTXSID80871154,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2462.0,DTXSID80871154,"('Organometallic compounds', 2.0)",
7450,DTXSID30883686,0.0,0.0,0,0.0,0.0,0,0,0,2,3,242.0,DTXSID30883686,"('Organohalogen compounds', 2.0)",
7451,DTXSID1062043,0.0,0.0,1,0.0,1.0,1,0,1,3,5,2556.0,DTXSID1062043,"('Phenylpropanoids and polyketides', 3.0)",
7452,DTXSID7063766,0.0,0.0,0,0.0,0.0,0,0,0,2,3,215.0,DTXSID7063766,"('Phenol ethers', 2.0)",
7453,DTXSID4040719,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2095.0,DTXSID4040719,"('Benzene and substituted derivatives', 8.0)",
7454,DTXSID9051741,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7173.0,DTXSID9051741,"('Fatty Acyls', 5.0)",
7455,DTXSID2058910,0.0,1.0,1,0.0,0.0,0,0,1,4,5,6513.0,DTXSID2058910,"('Naphthalenes', 4.0)",
7456,DTXSID3063469,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2293.0,DTXSID3063469,"('Organooxygen compounds', 1.0)",
7457,DTXSID90870315,0.0,0.0,0,0.0,0.0,0,0,0,3,4,845.0,DTXSID90870315,"('Organooxygen compounds', 2.0)",
7458,DTXSID10885002,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2501.0,DTXSID10885002,"('Organometallic compounds', 3.0)",
7459,DTXSID6027636,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2906.0,DTXSID6027636,"('Organooxygen compounds', 2.0)",
7460,DTXSID8072952,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2274.0,DTXSID8072952,"('Benzene and substituted derivatives', 8.0)",
7461,DTXSID90883768,0.0,0.0,0,0.0,1.0,1,0,0,3,4,578.0,DTXSID90883768,"('Benzene and substituted derivatives', 2.0)",
7462,DTXSID9026841,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7482.0,DTXSID9026841,"('Fatty Acyls', 3.0)",
7463,DTXSID801014628,0.0,0.0,0,0.0,1.0,1,0,0,3,4,978.0,DTXSID801014628,"('Benzothiazoles', nan)",
7464,DTXSID1062702,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1253.0,DTXSID1062702,"('Benzene and substituted derivatives', 8.0)",
7465,DTXSID60885032,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2594.0,DTXSID60885032,"('Organometallic compounds', 2.0)",
7466,DTXSID3062944,0.0,0.0,0,0.0,1.0,1,0,1,4,5,5040.0,DTXSID3062944,"('Quinolines and derivatives', 1.0)",
7467,DTXSID20884465,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3134.0,DTXSID20884465,"('Organic nitrogen compounds', 6.0)",
7468,DTXSID5021594,0.0,0.0,0,0.0,0.0,0,0,0,3,4,877.0,DTXSID5021594,"('Carboxylic acids and derivatives', 1.0)",
7469,DTXSID3071987,0.0,0.0,1,0.0,1.0,1,0,0,3,4,625.0,DTXSID3071987,"('Benzene and substituted derivatives', 2.0)",
7470,DTXSID3068255,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2241.0,DTXSID3068255,"('Benzene and substituted derivatives', 8.0)",
7471,DTXSID5063499,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2334.0,DTXSID5063499,"('Organic nitrogen compounds', 3.0)",
7472,DTXSID1044851,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2468.0,DTXSID1044851,"('Phenol ethers', 1.0)",
7473,DTXSID1024702,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2129.0,DTXSID1024702,"('Benzene and substituted derivatives', 2.0)",
7474,DTXSID0059534,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2497.0,DTXSID0059534,"('Organic nitrogen compounds', 6.0)",
7475,DTXSID9066968,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2215.0,DTXSID9066968,"('Benzene and substituted derivatives', 7.0)",
7476,DTXSID1028025,0.0,0.0,1,0.0,1.0,1,0,0,3,4,767.0,DTXSID1028025,"('Azobenzenes', 1.0)",
7477,DTXSID4043937,0.0,0.0,0,0.0,0.0,0,0,0,3,4,840.0,DTXSID4043937,"('Organosulfur compounds', 2.0)",
7478,DTXSID70885588,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1003.0,DTXSID70885588,"('Piperidines', nan)",
7479,DTXSID0041274,0.0,0.0,0,0.0,0.0,0,0,0,2,3,221.0,DTXSID0041274,"('Organoheterocyclic compounds', 1.0)",
7480,DTXSID0020654,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5007.0,DTXSID0020654,"('Fatty Acyls', 1.0)",
7481,DTXSID2047068,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5007.0,DTXSID2047068,"('Fatty Acyls', 1.0)",
7482,DTXSID3047766,0.0,0.0,0,0.0,0.0,0,0,0,2,3,243.0,DTXSID3047766,"('Organohalogen compounds', 2.0)",
7483,DTXSID7071490,0.0,0.0,0,0.0,1.0,1,0,1,4,5,8527.0,DTXSID7071490,"('Naphthalenes', 3.0)",
7484,DTXSID5052125,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2689.0,DTXSID5052125,"('Benzene and substituted derivatives', 9.0)",
7485,DTXSID5044946,0.0,0.0,0,0.0,0.0,0,0,1,4,5,9009.0,DTXSID5044946,"('Diazines', 1.0)",
7486,DTXSID80880923,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2159.0,DTXSID80880923,"('Prenol lipids', 2.0)",
7487,DTXSID1062384,0.0,0.0,0,0.0,0.0,0,0,0,2,3,248.0,DTXSID1062384,"('Benzene and substituted derivatives', 1.0)",
7488,DTXSID9074648,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1024.0,DTXSID9074648,"('Quinolines and derivatives', 5.0)",
7489,DTXSID80885135,0.0,0.0,0,0.0,0.0,0,0,1,4,5,11834.0,DTXSID80885135,"('Organooxygen compounds', 3.0)",
7490,DTXSID90862290,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6342.0,DTXSID90862290,"('Benzene and substituted derivatives', 2.0)",
7491,DTXSID60887697,1.0,0.0,1,0.0,1.0,1,0,1,3,5,2230.0,DTXSID60887697,"('Indoles and derivatives', nan)",
7492,DTXSID0069381,0.0,1.0,1,0.0,1.0,1,0,0,3,4,1477.0,DTXSID0069381,"('Phenols', 1.0)",
7493,DTXSID8051831,0.0,0.0,0,0.0,0.0,0,0,0,3,4,707.0,DTXSID8051831,"('Organoheterocyclic compounds', 1.0)",
7494,DTXSID5051315,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2408.0,DTXSID5051315,"('Carboxylic acids and derivatives', 2.0)",
7495,DTXSID0051316,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2408.0,DTXSID0051316,"('Carboxylic acids and derivatives', 2.0)",
7496,DTXSID5047619,0.0,0.0,0,0.0,0.0,0,0,0,3,4,723.0,DTXSID5047619,"('Diazines', 3.0)",
7497,DTXSID5047879,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2290.0,DTXSID5047879,"('Benzene and substituted derivatives', 2.0)",
7498,DTXSID60904277,0.0,0.0,1,0.0,1.0,1,0,1,4,5,6313.0,DTXSID60904277,"('Benzenoids', 5.0)",
7499,DTXSID7072884,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3750.0,DTXSID7072884,"('Organometallic compounds', 3.0)",
7500,DTXSID10886837,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2479.0,DTXSID10886837,"('Phenol esters', nan)",
7501,DTXSID4060945,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1686.0,DTXSID4060945,"('Organooxygen compounds', 2.0)",
7502,DTXSID5059531,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2455.0,DTXSID5059531,"('Benzene and substituted derivatives', 10.0)",
7503,DTXSID20952719,0.0,1.0,1,0.0,1.0,1,0,0,3,4,1255.0,DTXSID20952719,"('Organoheterocyclic compounds', 1.0)",
7504,DTXSID8020759,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1510.0,DTXSID8020759,"('Organooxygen compounds', 3.0)",
7505,DTXSID3025910,0.0,0.0,0,0.0,1.0,1,0,0,2,3,237.0,DTXSID3025910,"('Benzene and substituted derivatives', 3.0)",1.0
7506,DTXSID1044433,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2084.0,DTXSID1044433,"('Organooxygen compounds', 3.0)",
7507,DTXSID8060327,0.0,0.0,0,0.0,0.0,0,0,0,2,3,240.0,DTXSID8060327,"('Organohalogen compounds', 4.0)",1.0
7508,DTXSID7066061,0.0,0.0,0,0.0,0.0,0,0,1,4,5,12680.0,DTXSID7066061,"('Fatty Acyls', 3.0)",
7509,DTXSID50994086,0.0,0.0,0,0.0,0.0,0,0,0,2,3,229.0,DTXSID50994086,"('Organic salts', nan)",
7510,DTXSID0069751,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1066.0,DTXSID0069751,"('Benzene and substituted derivatives', 3.0)",
7511,DTXSID00861855,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2469.0,DTXSID00861855,"('Benzene and substituted derivatives', 1.0)",
7512,DTXSID9059595,0.0,0.0,0,0.0,1.0,1,0,1,4,5,6127.0,DTXSID9059595,"('Anthracenes', 9.0)",
7513,DTXSID50863687,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2258.0,DTXSID50863687,"('Benzofurans', nan)",
7514,DTXSID6061028,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2172.0,DTXSID6061028,"('Fatty Acyls', 1.0)",
7515,DTXSID70870732,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5336.0,DTXSID70870732,"('Organohalogen compounds', 2.0)",
7516,DTXSID3059347,0.0,0.0,0,0.0,0.0,0,0,0,2,3,253.0,DTXSID3059347,"('Organometallic compounds', 2.0)",
7517,DTXSID0021385,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2523.0,DTXSID0021385,"('Isoindoles and derivatives', nan)",
7518,DTXSID2065832,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3177.0,DTXSID2065832,"('Carboxylic acids and derivatives', 3.0)",
7519,DTXSID2060622,0.0,0.0,0,0.0,0.0,0,0,0,3,4,894.0,DTXSID2060622,"('Benzene and substituted derivatives', 9.0)",
7520,DTXSID2059433,0.0,0.0,0,0.0,0.0,0,0,0,2,3,244.0,DTXSID2059433,"('Carboxylic acids and derivatives', 1.0)",
7521,DTXSID5044659,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1074.0,DTXSID5044659,"('Organometallic compounds', 3.0)",
7522,DTXSID8021147,0.0,0.0,0,0.0,0.0,0,0,0,2,3,258.0,DTXSID8021147,"('Benzene and substituted derivatives', 2.0)",
7523,DTXSID8059425,0.0,0.0,1,0.0,1.0,1,0,1,3,5,3872.0,DTXSID8059425,"('Organic nitrogen compounds', 5.0)",
7524,DTXSID0021094,0.0,0.0,0,0.0,1.0,0,0,0,3,4,773.0,DTXSID0021094,"('Benzene and substituted derivatives', 2.0)",
7525,DTXSID2068054,0.0,0.0,1,0.0,1.0,1,0,1,3,5,2227.0,DTXSID2068054,"('Organometallic compounds', 2.0)",
7526,DTXSID8026698,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2313.0,DTXSID8026698,"('Oxazinanes', nan)",
7527,DTXSID9051824,0.0,0.0,0,0.0,0.0,0,0,0,3,4,592.0,DTXSID9051824,"('Benzene and substituted derivatives', 8.0)",
7528,DTXSID90884174,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2757.0,DTXSID90884174,"('Prenol lipids', 1.0)",
7529,DTXSID3036286,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2817.0,DTXSID3036286,"('Prenol lipids', 1.0)",
7530,DTXSID0044816,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2817.0,DTXSID0044816,"('Prenol lipids', 1.0)",
7531,DTXSID60904398,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6043.0,DTXSID60904398,"('Prenol lipids', 2.0)",
7532,DTXSID2063260,0.0,0.0,1,0.0,1.0,1,0,1,4,5,6242.0,DTXSID2063260,"('Azobenzenes', 2.0)",
7533,DTXSID7070509,0.0,0.0,0,0.0,0.0,0,0,0,2,3,239.0,DTXSID7070509,"('Carboxylic acids and derivatives', 4.0)",
7534,DTXSID9066172,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1852.0,DTXSID9066172,"('Organometallic compounds', 2.0)",
7535,DTXSID4072869,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2417.0,DTXSID4072869,"('Benzene and substituted derivatives', 2.0)",
7536,DTXSID7062906,0.0,0.0,0,0.0,0.0,0,0,0,3,4,666.0,DTXSID7062906,"('Heteroaromatic compounds', nan)",
7537,DTXSID1052539,0.0,0.0,0,0.0,0.0,0,0,0,3,4,922.0,DTXSID1052539,"('Organohalogen compounds', 2.0)",
7538,DTXSID6059732,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6366.0,DTXSID6059732,"('Naphthalenes', 3.0)",
7539,DTXSID10884717,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2705.0,DTXSID10884717,"('Organometallic compounds', 4.0)",
7540,DTXSID8062860,0.0,0.0,0,0.0,0.0,0,0,0,3,4,964.0,DTXSID8062860,"('Benzene and substituted derivatives', 8.0)",
7541,DTXSID9067352,0.0,0.0,0,0.0,1.0,1,0,0,3,4,569.0,DTXSID9067352,"('Organoheterocyclic compounds', 1.0)",
7542,DTXSID9066386,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2352.0,DTXSID9066386,"('Organometallic compounds', 1.0)",
7543,DTXSID9026926,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5881.0,DTXSID9026926,"('Fatty Acyls', 6.0)",
7544,DTXSID7071945,0.0,0.0,1,1.0,1.0,1,0,1,3,5,2126.0,DTXSID7071945,"('Organic phosphoric acids and derivatives', 2.0)",
7545,DTXSID6044854,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2904.0,DTXSID6044854,"('Organooxygen compounds', 2.0)",
7546,DTXSID7072094,0.0,0.0,1,0.0,1.0,1,0,1,3,5,2193.0,DTXSID7072094,"('Azobenzenes', 3.0)",
7547,DTXSID90866798,0.0,0.0,1,0.0,0.0,0,0,1,4,5,5724.0,DTXSID90866798,"('Prenol lipids', 2.0)",
7548,DTXSID5061455,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2677.0,DTXSID5061455,"('Organic nitrogen compounds', 1.0)",
7549,DTXSID80883696,0.0,0.0,0,0.0,0.0,0,0,0,3,4,830.0,DTXSID80883696,"('Organic nitrogen compounds', 5.0)",1.0
7550,DTXSID8029157,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2731.0,DTXSID8029157,"('Phenylpropanoids and polyketides', 2.0)",
7551,DTXSID10893521,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2177.0,DTXSID10893521,"('Organooxygen compounds', 3.0)",
7552,DTXSID9075298,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2622.0,DTXSID9075298,"('Organoheterocyclic compounds', 3.0)",
7553,DTXSID7027205,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1456.0,DTXSID7027205,"('Organometallic compounds', 2.0)",
7554,DTXSID5061619,0.0,0.0,0,0.0,0.0,0,0,0,3,4,583.0,DTXSID5061619,"('Pyridines and derivatives', 3.0)",
7555,DTXSID6074384,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6146.0,DTXSID6074384,"('Benzene and substituted derivatives', 5.0)",
7556,DTXSID10885365,0.0,0.0,0,,,1,0,0,3,4,795.0,DTXSID10885365,"('Benzopyrans', nan)",
7557,DTXSID0022480,1.0,0.0,1,0.0,0.0,0,0,0,3,4,857.0,DTXSID0022480,"('Phenols', 5.0)",
7558,DTXSID40885570,0.0,0.0,0,0.0,1.0,1,0,0,3,4,976.0,DTXSID40885570,"('Benzene and substituted derivatives', 2.0)",
7559,DTXSID8061264,1.0,1.0,1,0.0,0.0,0,0,1,3,5,2402.0,DTXSID8061264,"('Benzene and substituted derivatives', 2.0)",
7560,DTXSID90889225,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1045.0,DTXSID90889225,"('Organic nitrogen compounds', 6.0)",
7561,DTXSID7060883,0.0,1.0,1,0.0,0.0,0,0,1,4,5,7178.0,DTXSID7060883,"('Hydrocarbons', 1.0)",
7562,DTXSID6067092,1.0,1.0,1,0.0,0.0,0,0,1,3,5,3354.0,DTXSID6067092,"('Phenols', 1.0)",
7563,DTXSID6040799,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2558.0,DTXSID6040799,"('Phenylpropanoids and polyketides', 1.0)",
7564,DTXSID8074734,0.0,0.0,0,0.0,0.0,0,0,0,3,4,599.0,DTXSID8074734,"('Azolidines', 6.0)",
7565,DTXSID6027975,0.0,0.0,0,0.0,0.0,0,0,1,4,5,9528.0,DTXSID6027975,"('Fatty Acyls', 3.0)",
7566,DTXSID9060784,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6826.0,DTXSID9060784,"('Fatty Acyls', 2.0)",
7567,DTXSID00901785,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8673.0,DTXSID00901785,"('Carboxylic acids and derivatives', 2.0)",
7568,DTXSID9023126,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8656.0,DTXSID9023126,"('Carboxylic acids and derivatives', 2.0)",
7569,DTXSID10883407,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2267.0,DTXSID10883407,"('Fatty Acyls', 1.0)",
7570,DTXSID6026872,0.0,0.0,0,0.0,0.0,0,0,0,2,3,239.0,DTXSID6026872,"('Organic nitrogen compounds', 4.0)",
7571,DTXSID8027246,0.0,0.0,0,0.0,0.0,0,0,0,2,3,269.0,DTXSID8027246,"('Organoheterocyclic compounds', 3.0)",
7572,DTXSID8059217,0.0,0.0,0,0.0,0.0,0,0,0,3,4,922.0,DTXSID8059217,"('Organosulfur compounds', 1.0)",1.0
7573,DTXSID20886767,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2535.0,DTXSID20886767,"('Prenol lipids', 1.0)",
7574,DTXSID3052357,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2471.0,DTXSID3052357,"('Benzene and substituted derivatives', 4.0)",
7575,DTXSID9063742,0.0,0.0,1,0.0,1.0,1,0,1,3,5,2214.0,DTXSID9063742,"('Naphthalenes', 4.0)",
7576,DTXSID60893576,0.0,0.0,0,0.0,1.0,1,0,1,4,5,5977.0,DTXSID60893576,"('Carboxylic acids and derivatives', 3.0)",
7577,DTXSID3062865,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1001.0,DTXSID3062865,"('Organic sulfonic acids and derivatives', nan)",
7578,DTXSID4025111,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2299.0,DTXSID4025111,"('Hydrocarbons', 3.0)",
7579,DTXSID1044279,0.0,0.0,0,1.0,0.0,1,0,1,3,5,2713.0,DTXSID1044279,"('Fatty Acyls', 2.0)",
7580,DTXSID2049397,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2258.0,DTXSID2049397,"('Organohalogen compounds', 1.0)",
7581,DTXSID7020211,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2776.0,DTXSID7020211,"('Benzene and substituted derivatives', 6.0)",
7582,DTXSID6022002,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2633.0,DTXSID6022002,"('Oxazinanes', nan)",
7583,DTXSID3047471,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1060.0,DTXSID3047471,"('Organooxygen compounds', 1.0)",
7584,DTXSID00863652,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3804.0,DTXSID00863652,"('Carboxylic acids and derivatives', 1.0)",
7585,DTXSID1027764,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2159.0,DTXSID1027764,"('Fatty Acyls', 4.0)",
7586,DTXSID8020129,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2482.0,DTXSID8020129,"('Diazines', 1.0)",
7587,DTXSID1072341,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5873.0,DTXSID1072341,"('Organooxygen compounds', 2.0)",
7588,DTXSID4052053,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6365.0,DTXSID4052053,"('Prenol lipids', 1.0)",1.0
7589,DTXSID1021586,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6365.0,DTXSID1021586,"('Prenol lipids', 1.0)",
7590,DTXSID20867915,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2823.0,DTXSID20867915,"('Organooxygen compounds', 3.0)",
7591,DTXSID5021095,0.0,0.0,0,0.0,0.0,0,0,0,3,4,876.0,DTXSID5021095,"('Oxazinanes', nan)",1.0
7592,DTXSID10304809,0.0,1.0,1,0.0,1.0,1,0,0,3,4,877.0,DTXSID10304809,"('Carboxylic acids and derivatives', 2.0)",
7593,DTXSID0068448,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2406.0,DTXSID0068448,"('Benzene and substituted derivatives', 8.0)",
7594,DTXSID001255329,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1153.0,DTXSID001255329,"('Organosulfur compounds', 1.0)",
7595,DTXSID2025004,0.0,0.0,0,0.0,0.0,0,0,0,2,3,268.0,DTXSID2025004,"('Benzene and substituted derivatives', 10.0)",
7596,DTXSID4039233,0.0,0.0,0,0.0,0.0,0,0,0,3,4,666.0,DTXSID4039233,"('Fatty Acyls', 1.0)",
7597,DTXSID1060132,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5618.0,DTXSID1060132,"('Organooxygen compounds', 2.0)",
7598,DTXSID8060117,0.0,0.0,0,0.0,0.0,0,0,0,2,3,233.0,DTXSID8060117,"('Organoheterocyclic compounds', 3.0)",
7599,DTXSID9067194,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6049.0,DTXSID9067194,"('Organic carbonic acids and derivatives', 1.0)",
7600,DTXSID4024800,1.0,1.0,1,0.0,0.0,0,0,0,3,4,564.0,DTXSID4024800,"('Phenols', 6.0)",
7601,DTXSID2059485,0.0,0.0,0,0.0,0.0,0,0,0,2,3,233.0,DTXSID2059485,"('Benzene and substituted derivatives', 3.0)",
7602,DTXSID00888502,0.0,0.0,1,0.0,1.0,1,0,0,3,4,785.0,DTXSID00888502,"('Benzofurans', nan)",
7603,DTXSID4027523,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6740.0,DTXSID4027523,"('Organooxygen compounds', 3.0)",
7604,DTXSID20883559,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6740.0,DTXSID20883559,"('Organooxygen compounds', 3.0)",
7605,DTXSID7026605,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6740.0,DTXSID7026605,"('Organooxygen compounds', 3.0)",
7606,DTXSID2051768,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5579.0,DTXSID2051768,"('Fatty Acyls', 1.0)",
7607,DTXSID5068657,0.0,0.0,1,0.0,1.0,1,0,1,3,5,2075.0,DTXSID5068657,"('Azobenzenes', 1.0)",
7608,DTXSID7047063,0.0,1.0,1,0.0,0.0,0,0,1,4,5,6444.0,DTXSID7047063,"('Hydrocarbons', 1.0)",
7609,DTXSID9027239,0.0,0.0,0,0.0,0.0,0,0,0,2,3,161.0,DTXSID9027239,"('Phenols', 2.0)",
7610,DTXSID8061349,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2036.0,DTXSID8061349,"('Benzene and substituted derivatives', 2.0)",
